Y	M	D	H	T
2021	8	12	15	32.17
2021	8	12	16	31.05
2021	8	12	17	29.22
2021	8	12	18	26.47
2021	8	12	19	25.3
2021	8	12	20	24.4
2021	8	12	21	23.67
2021	8	12	22	23.15
2021	8	12	23	22.73
2021	8	13	0	22.37
2021	8	13	1	22.08
2021	8	13	2	21.82
2021	8	13	3	21.62
2021	8	13	4	21.37
2021	8	13	5	21.54
2021	8	13	6	24.06
2021	8	13	7	27.4
2021	8	13	8	29.33
2021	8	13	9	30.79
2021	8	13	10	31.96
2021	8	13	11	32.83
2021	8	13	12	33.36
2021	8	13	13	33.51
2021	8	13	14	33.22
2021	8	13	15	32.53
2021	8	13	16	31.28
2021	8	13	17	29.68
2021	8	13	18	27.44
2021	8	13	19	26.32
2021	8	13	20	25.46
2021	8	13	21	24.59
2021	8	13	22	23.69
2021	8	13	23	23.12
2021	8	14	0	22.76
2021	8	14	1	22.75
2021	8	14	2	22.77
2021	8	14	3	22.66
2021	8	14	4	22.54
2021	8	14	5	22.95
2021	8	14	6	25.63
2021	8	14	7	28.15
2021	8	14	8	29.98
2021	8	14	9	31.76
2021	8	14	10	33.13
2021	8	14	11	33.99
2021	8	14	12	34.59
2021	8	14	13	34.4
2021	8	14	14	33.94
2021	8	14	15	33.08
2021	8	14	16	31.82
2021	8	14	17	30.12
2021	8	14	18	27.31
2021	8	14	19	25.89
2021	8	14	20	24.76
2021	8	14	21	24.2
2021	8	14	22	23.87
2021	8	14	23	23.39
2021	8	15	0	22.93
2021	8	15	1	22.49
2021	8	15	2	22.05
2021	8	15	3	21.94
2021	8	15	4	21.26
2021	8	15	5	21.15
2021	8	15	6	23.73
2021	8	15	7	27.33
2021	8	15	8	29.45
2021	8	15	9	30.98
2021	8	15	10	31.97
2021	8	15	11	32.49
2021	8	15	12	32.62
2021	8	15	13	32.4
2021	8	15	14	31.69
2021	8	15	15	30.74
2021	8	15	16	29.47
2021	8	15	17	28.09
2021	8	15	18	26.67
2021	8	15	19	25.9
2021	8	15	20	25.12
2021	8	15	21	24.24
2021	8	15	22	23.44
2021	8	15	23	22.53
2021	8	16	0	21.7
2021	8	16	1	21.05
2021	8	16	2	20.51
2021	8	16	3	20.05
2021	8	16	4	19.62
2021	8	16	5	19.97
2021	8	16	6	23.46
2021	8	16	7	26.62
2021	8	16	8	28.63
2021	8	16	9	30.12
2021	8	16	10	31.34
2021	8	16	11	32.12
2021	8	16	12	32.51
2021	8	16	13	32.56
2021	8	16	14	32.14
2021	8	16	15	31.25
2021	8	16	16	30.01
2021	8	16	17	28.66
2021	8	16	18	27.11
2021	8	16	19	26.24
2021	8	16	20	25.42
2021	8	16	21	24.65
2021	8	16	22	23.95
2021	8	16	23	23.37
2021	8	17	0	22.91
2021	8	17	1	22.58
2021	8	17	2	22.27
2021	8	17	3	21.93
2021	8	17	4	21.56
2021	8	17	5	21.7
2021	8	17	6	25.07
2021	8	17	7	27.73
2021	8	17	8	29.37
2021	8	17	9	30.69
2021	8	17	10	31.78
2021	8	17	11	32.55
2021	8	17	12	32.95
2021	8	17	13	32.91
2021	8	17	14	32.35
2021	8	17	15	31.37
2021	8	17	16	30.08
2021	8	17	17	28.73
2021	8	17	18	27.36
2021	8	17	19	26.58
2021	8	17	20	25.85
2021	8	17	21	25.15
2021	8	17	22	24.42
2021	8	17	23	23.69
2021	8	18	0	23.05
2021	8	18	1	22.55
2021	8	18	2	22.2
2021	8	18	3	21.94
2021	8	18	4	21.75
2021	8	18	5	22.15
2021	8	18	6	25.63
2021	8	18	7	27.94
2021	8	18	8	29.52
2021	8	18	9	30.93
2021	8	18	10	32.05
2021	8	18	11	32.61
2021	8	18	12	32.8
2021	8	18	13	32.64
2021	8	18	14	32.14
2021	8	18	15	31.31
2021	8	18	16	30.37
2021	8	18	17	29.28
2021	8	18	18	27.46
2021	8	18	19	26.72
2021	8	18	20	26.03
2021	8	18	21	25.44
2021	8	18	22	25.02
2021	8	18	23	24.37
2021	8	19	0	23.66
2021	8	19	1	23.19
2021	8	19	2	22.81
2021	8	19	3	22.49
2021	8	19	4	22.26
2021	8	19	5	22.58
2021	8	19	6	25.55
2021	8	19	7	28.9
2021	8	19	8	31.17
2021	8	19	9	32.77
2021	8	19	10	33.92
2021	8	19	11	34.69
2021	8	19	12	35.2
2021	8	19	13	35.3
2021	8	19	14	35.05
2021	8	19	15	34.33
2021	8	19	16	33.23
2021	8	19	17	31.56
2021	8	19	18	29.1
2021	8	19	19	28.12
2021	8	19	20	27.33
2021	8	19	21	26.45
2021	8	19	22	25.51
2021	8	19	23	24.61
2021	8	20	0	23.83
2021	8	20	1	23.16
2021	8	20	2	22.32
2021	8	20	3	21.38
2021	8	20	4	20.69
2021	8	20	5	20.58
2021	8	20	6	22.94
2021	8	20	7	26.73
2021	8	20	8	29.23
2021	8	20	9	31.01
2021	8	20	10	32.35
2021	8	20	11	33.32
2021	8	20	12	33.97
2021	8	20	13	34.26
2021	8	20	14	34.11
2021	8	20	15	33.44
2021	8	20	16	32.26
2021	8	20	17	30.37
2021	8	20	18	27.62
2021	8	20	19	26.56
2021	8	20	20	25.34
2021	8	20	21	24.36
2021	8	20	22	23.69
2021	8	20	23	23.23
2021	8	21	0	22.74
2021	8	21	1	22.12
2021	8	21	2	21.5
2021	8	21	3	21.04
2021	8	21	4	20.61
2021	8	21	5	20.64
2021	8	21	6	23.08
2021	8	21	7	26.88
2021	8	21	8	29.34
2021	8	21	9	30.87
2021	8	21	10	31.96
2021	8	21	11	32.75
2021	8	21	12	33.22
2021	8	21	13	33.22
2021	8	21	14	32.58
2021	8	21	15	31.39
2021	8	21	16	30.24
2021	8	21	17	29.01
2021	8	21	18	27.73
2021	8	21	19	26.88
2021	8	21	20	25.97
2021	8	21	21	25.06
2021	8	21	22	24.11
2021	8	21	23	23.23
2021	8	22	0	22.44
2021	8	22	1	21.98
2021	8	22	2	21.7
2021	8	22	3	21.61
2021	8	22	4	21.49
2021	8	22	5	21.87
2021	8	22	6	24.63
2021	8	22	7	27.69
2021	8	22	8	29.62
2021	8	22	9	31.02
2021	8	22	10	31.98
2021	8	22	11	32.57
2021	8	22	12	32.85
2021	8	22	13	32.75
2021	8	22	14	32.31
2021	8	22	15	31.49
2021	8	22	16	30.34
2021	8	22	17	28.92
2021	8	22	18	27.16
2021	8	22	19	26.15
2021	8	22	20	25.43
2021	8	22	21	24.69
2021	8	22	22	23.91
2021	8	22	23	23.19
2021	8	23	0	22.64
2021	8	23	1	22.19
2021	8	23	2	21.8
2021	8	23	3	21.39
2021	8	23	4	20.78
2021	8	23	5	20.79
2021	8	23	6	23.48
2021	8	23	7	26.7
2021	8	23	8	28.65
2021	8	23	9	30.07
2021	8	23	10	31.08
2021	8	23	11	31.84
2021	8	23	12	32.51
2021	8	23	13	32.5
2021	8	23	14	32.15
2021	8	23	15	31.33
2021	8	23	16	30.19
2021	8	23	17	28.85
2021	8	23	18	27.62
2021	8	23	19	27.04
2021	8	23	20	26.37
2021	8	23	21	25.17
2021	8	23	22	24.06
2021	8	23	23	23.28
2021	8	24	0	22.57
2021	8	24	1	21.92
2021	8	24	2	21.35
2021	8	24	3	20.84
2021	8	24	4	20.38
2021	8	24	5	20.51
2021	8	24	6	23.52
2021	8	24	7	26.69
2021	8	24	8	28.75
2021	8	24	9	30.26
2021	8	24	10	31.5
2021	8	24	11	32.36
2021	8	24	12	32.96
2021	8	24	13	32.98
2021	8	24	14	32.61
2021	8	24	15	31.75
2021	8	24	16	30.53
2021	8	24	17	29.07
2021	8	24	18	27.56
2021	8	24	19	26.8
2021	8	24	20	26.15
2021	8	24	21	25.52
2021	8	24	22	24.8
2021	8	24	23	24.02
2021	8	25	0	23.23
2021	8	25	1	22.53
2021	8	25	2	21.95
2021	8	25	3	21.43
2021	8	25	4	20.98
2021	8	25	5	21.14
2021	8	25	6	24.3
2021	8	25	7	27.21
2021	8	25	8	28.98
2021	8	25	9	30.32
2021	8	25	10	31.33
2021	8	25	11	32.05
2021	8	25	12	32.51
2021	8	25	13	32.56
2021	8	25	14	32.17
2021	8	25	15	31.44
2021	8	25	16	30.38
2021	8	25	17	28.98
2021	8	25	18	27.48
2021	8	25	19	26.54
2021	8	25	20	25.71
2021	8	25	21	25.05
2021	8	25	22	24.73
2021	8	25	23	24.51
2021	8	26	0	24.27
2021	8	26	1	24.06
2021	8	26	2	23.83
2021	8	26	3	23.64
2021	8	26	4	23.48
2021	8	26	5	23.58
2021	8	26	6	25.65
2021	8	26	7	28.29
2021	8	26	8	30.13
2021	8	26	9	31.58
2021	8	26	10	32.73
2021	8	26	11	33.4
2021	8	26	12	33.76
2021	8	26	13	33.7
2021	8	26	14	33.19
2021	8	26	15	32.26
2021	8	26	16	31.13
2021	8	26	17	29.68
2021	8	26	18	28.3
2021	8	26	19	27.44
2021	8	26	20	26.34
2021	8	26	21	25.5
2021	8	26	22	24.69
2021	8	26	23	23.89
2021	8	27	0	23.13
2021	8	27	1	22.12
2021	8	27	2	21.12
2021	8	27	3	20.34
2021	8	27	4	19.86
2021	8	27	5	20.23
2021	8	27	6	24.45
2021	8	27	7	28.39
2021	8	27	8	30.66
2021	8	27	9	32.16
2021	8	27	10	33.44
2021	8	27	11	34.44
2021	8	27	12	35.17
2021	8	27	13	35.27
2021	8	27	14	34.95
2021	8	27	15	34.15
2021	8	27	16	32.83
2021	8	27	17	31.1
2021	8	27	18	29.15
2021	8	27	19	27.83
2021	8	27	20	26.64
2021	8	27	21	25.66
2021	8	27	22	24.83
2021	8	27	23	24.09
2021	8	28	0	23.48
2021	8	28	1	22.96
2021	8	28	2	22.55
2021	8	28	3	22.27
2021	8	28	4	22.03
2021	8	28	5	22.25
2021	8	28	6	25.81
2021	8	28	7	28.85
2021	8	28	8	30.53
2021	8	28	9	31.8
2021	8	28	10	32.76
2021	8	28	11	33.31
2021	8	28	12	33.48
2021	8	28	13	33.18
2021	8	28	14	32.55
2021	8	28	15	31.55
2021	8	28	16	30.39
2021	8	28	17	29.01
2021	8	28	18	27.66
2021	8	28	19	26.67
2021	8	28	20	25.81
2021	8	28	21	25.09
2021	8	28	22	24.45
2021	8	28	23	23.9
2021	8	29	0	23.44
2021	8	29	1	23.03
2021	8	29	2	22.67
2021	8	29	3	22.37
2021	8	29	4	22.09
2021	8	29	5	22.2
2021	8	29	6	25.24
2021	8	29	7	27.79
2021	8	29	8	29.76
2021	8	29	9	31.28
2021	8	29	10	32.44
2021	8	29	11	33.11
2021	8	29	12	33.37
2021	8	29	13	33.25
2021	8	29	14	32.71
2021	8	29	15	31.65
2021	8	29	16	30.12
2021	8	29	17	28.39
2021	8	29	18	26.83
2021	8	29	19	25.95
2021	8	29	20	25.22
2021	8	29	21	24.55
2021	8	29	22	23.9
2021	8	29	23	23.23
2021	8	30	0	22.62
2021	8	30	1	22.29
2021	8	30	2	22.01
2021	8	30	3	21.78
2021	8	30	4	21.59
2021	8	30	5	21.58
2021	8	30	6	23.02
2021	8	30	7	25.73
2021	8	30	8	28.21
2021	8	30	9	30.16
2021	8	30	10	31.68
2021	8	30	11	32.8
2021	8	30	12	33.49
2021	8	30	13	33.79
2021	8	30	14	33.62
2021	8	30	15	32.98
2021	8	30	16	31.78
2021	8	30	17	29.59
2021	8	30	18	26.66
2021	8	30	19	25.27
2021	8	30	20	24.23
2021	8	30	21	23.44
2021	8	30	22	22.75
2021	8	30	23	22.17
2021	8	31	0	21.65
2021	8	31	1	21.18
2021	8	31	2	20.68
2021	8	31	3	20.28
2021	8	31	4	19.99
2021	8	31	5	20.23
2021	8	31	6	23.82
2021	8	31	7	27.52
2021	8	31	8	29.65
2021	8	31	9	31.21
2021	8	31	10	32.48
2021	8	31	11	33.38
2021	8	31	12	33.93
2021	8	31	13	34.08
2021	8	31	14	33.71
2021	8	31	15	32.86
2021	8	31	16	31.51
2021	8	31	17	29.54
2021	8	31	18	26.9
2021	8	31	19	25.59
2021	8	31	20	24.6
2021	8	31	21	23.7
2021	8	31	22	23.01
2021	8	31	23	22.85
2021	9	1	0	22.74
2021	9	1	1	22.4
2021	9	1	2	21.89
2021	9	1	3	21.23
2021	9	1	4	20.79
2021	9	1	5	20.89
2021	9	1	6	24.65
2021	9	1	7	27.73
2021	9	1	8	29.74
2021	9	1	9	31.18
2021	9	1	10	32.31
2021	9	1	11	33.14
2021	9	1	12	33.65
2021	9	1	13	33.75
2021	9	1	14	33.42
2021	9	1	15	32.63
2021	9	1	16	31.38
2021	9	1	17	29.34
2021	9	1	18	26.98
2021	9	1	19	25.83
2021	9	1	20	24.75
2021	9	1	21	23.62
2021	9	1	22	22.65
2021	9	1	23	21.95
2021	9	2	0	21.44
2021	9	2	1	21.07
2021	9	2	2	20.8
2021	9	2	3	20.58
2021	9	2	4	20.32
2021	9	2	5	20.54
2021	9	2	6	23.59
2021	9	2	7	26.66
2021	9	2	8	28.55
2021	9	2	9	30.04
2021	9	2	10	31.26
2021	9	2	11	32.21
2021	9	2	12	32.77
2021	9	2	13	32.94
2021	9	2	14	32.59
2021	9	2	15	31.75
2021	9	2	16	30.34
2021	9	2	17	28.18
2021	9	2	18	25.68
2021	9	2	19	24.44
2021	9	2	20	23.62
2021	9	2	21	23.01
2021	9	2	22	22.49
2021	9	2	23	22.04
2021	9	3	0	21.66
2021	9	3	1	21.33
2021	9	3	2	20.93
2021	9	3	3	20.48
2021	9	3	4	20.19
2021	9	3	5	20.12
2021	9	3	6	22.4
2021	9	3	7	25.65
2021	9	3	8	27.8
2021	9	3	9	29.48
2021	9	3	10	30.86
2021	9	3	11	31.89
2021	9	3	12	32.53
2021	9	3	13	32.73
2021	9	3	14	32.48
2021	9	3	15	31.8
2021	9	3	16	30.54
2021	9	3	17	28.53
2021	9	3	18	26.18
2021	9	3	19	24.77
2021	9	3	20	23.78
2021	9	3	21	22.97
2021	9	3	22	22.27
2021	9	3	23	21.68
2021	9	4	0	21.09
2021	9	4	1	20.55
2021	9	4	2	20.04
2021	9	4	3	19.65
2021	9	4	4	19.4
2021	9	4	5	19.47
2021	9	4	6	22.19
2021	9	4	7	25
2021	9	4	8	26.99
2021	9	4	9	28.75
2021	9	4	10	30.26
2021	9	4	11	31.37
2021	9	4	12	32.08
2021	9	4	13	32.34
2021	9	4	14	32.13
2021	9	4	15	31.41
2021	9	4	16	30.13
2021	9	4	17	27.98
2021	9	4	18	25.48
2021	9	4	19	24.34
2021	9	4	20	23.33
2021	9	4	21	22.44
2021	9	4	22	21.67
2021	9	4	23	21.08
2021	9	5	0	20.68
2021	9	5	1	20.34
2021	9	5	2	19.9
2021	9	5	3	19.39
2021	9	5	4	18.98
2021	9	5	5	18.82
2021	9	5	6	21.05
2021	9	5	7	24.62
2021	9	5	8	26.74
2021	9	5	9	28.61
2021	9	5	10	30.22
2021	9	5	11	31.35
2021	9	5	12	32
2021	9	5	13	32.2
2021	9	5	14	31.94
2021	9	5	15	31.19
2021	9	5	16	29.91
2021	9	5	17	27.6
2021	9	5	18	24.98
2021	9	5	19	23.82
2021	9	5	20	22.83
2021	9	5	21	21.85
2021	9	5	22	21.01
2021	9	5	23	20.37
2021	9	6	0	19.83
2021	9	6	1	19.41
2021	9	6	2	19.02
2021	9	6	3	18.83
2021	9	6	4	18.7
2021	9	6	5	18.79
2021	9	6	6	21.68
2021	9	6	7	25.2
2021	9	6	8	27.61
2021	9	6	9	29.33
2021	9	6	10	30.74
2021	9	6	11	31.8
2021	9	6	12	32.41
2021	9	6	13	32.59
2021	9	6	14	32.33
2021	9	6	15	31.59
2021	9	6	16	30.35
2021	9	6	17	28.08
2021	9	6	18	25.37
2021	9	6	19	24.3
2021	9	6	20	23.31
2021	9	6	21	22.42
2021	9	6	22	21.68
2021	9	6	23	21.09
2021	9	7	0	20.61
2021	9	7	1	20.2
2021	9	7	2	19.82
2021	9	7	3	19.51
2021	9	7	4	19.26
2021	9	7	5	19.31
2021	9	7	6	23.42
2021	9	7	7	27.04
2021	9	7	8	29.17
2021	9	7	9	30.85
2021	9	7	10	32.26
2021	9	7	11	33.29
2021	9	7	12	33.9
2021	9	7	13	34.1
2021	9	7	14	33.86
2021	9	7	15	33.09
2021	9	7	16	31.76
2021	9	7	17	29.19
2021	9	7	18	26.36
2021	9	7	19	25.21
2021	9	7	20	24.18
2021	9	7	21	23.26
2021	9	7	22	22.41
2021	9	7	23	21.86
2021	9	8	0	21.44
2021	9	8	1	21.06
2021	9	8	2	20.6
2021	9	8	3	20.3
2021	9	8	4	19.74
2021	9	8	5	19.6
2021	9	8	6	22.37
2021	9	8	7	26.57
2021	9	8	8	29.37
2021	9	8	9	30.94
2021	9	8	10	32.13
2021	9	8	11	33.12
2021	9	8	12	33.77
2021	9	8	13	34.02
2021	9	8	14	33.79
2021	9	8	15	33.12
2021	9	8	16	31.94
2021	9	8	17	30.03
2021	9	8	18	27.96
2021	9	8	19	26.69
2021	9	8	20	25.61
2021	9	8	21	24.67
2021	9	8	22	23.96
2021	9	8	23	23.33
2021	9	9	0	22.73
2021	9	9	1	22.21
2021	9	9	2	21.62
2021	9	9	3	20.9
2021	9	9	4	19.97
2021	9	9	5	19.57
2021	9	9	6	22.18
2021	9	9	7	25.8
2021	9	9	8	28.27
2021	9	9	9	29.87
2021	9	9	10	31.15
2021	9	9	11	32.08
2021	9	9	12	32.62
2021	9	9	13	32.75
2021	9	9	14	32.44
2021	9	9	15	31.69
2021	9	9	16	30.34
2021	9	9	17	28.47
2021	9	9	18	26.83
2021	9	9	19	26.01
2021	9	9	20	25.31
2021	9	9	21	24.94
2021	9	9	22	24.76
2021	9	9	23	24.5
2021	9	10	0	24.03
2021	9	10	1	23.58
2021	9	10	2	23.21
2021	9	10	3	23.05
2021	9	10	4	23.04
2021	9	10	5	23.16
2021	9	10	6	24.85
2021	9	10	7	27.4
2021	9	10	8	29.3
2021	9	10	9	30.67
2021	9	10	10	31.67
2021	9	10	11	32.19
2021	9	10	12	32.31
2021	9	10	13	32.13
2021	9	10	14	31.45
2021	9	10	15	30.34
2021	9	10	16	28.97
2021	9	10	17	27.51
2021	9	10	18	26.39
2021	9	10	19	25.74
2021	9	10	20	25.14
2021	9	10	21	24.39
2021	9	10	22	23.8
2021	9	10	23	23.34
2021	9	11	0	23.1
2021	9	11	1	23
2021	9	11	2	22.99
2021	9	11	3	23.03
2021	9	11	4	23.14
2021	9	11	5	23.33
2021	9	11	6	25.19
2021	9	11	7	28.18
2021	9	11	8	30.19
2021	9	11	9	31.61
2021	9	11	10	32.58
2021	9	11	11	33.08
2021	9	11	12	33.33
2021	9	11	13	33.1
2021	9	11	14	32.51
2021	9	11	15	31.64
2021	9	11	16	30.61
2021	9	11	17	29.37
2021	9	11	18	28.2
2021	9	11	19	27.32
2021	9	11	20	26.13
2021	9	11	21	24.99
2021	9	11	22	24.28
2021	9	11	23	23.48
2021	9	12	0	22.48
2021	9	12	1	21.77
2021	9	12	2	21.36
2021	9	12	3	20.96
2021	9	12	4	21.22
2021	9	12	5	21.59
2021	9	12	6	24.13
2021	9	12	7	27.8
2021	9	12	8	30.32
2021	9	12	9	31.85
2021	9	12	10	32.95
2021	9	12	11	33.69
2021	9	12	12	34.08
2021	9	12	13	33.66
2021	9	12	14	32.97
2021	9	12	15	31.99
2021	9	12	16	30.69
2021	9	12	17	29.12
2021	9	12	18	27.87
2021	9	12	19	26.98
2021	9	12	20	26.39
2021	9	12	21	25.69
2021	9	12	22	24.91
2021	9	12	23	24.02
2021	9	13	0	23.11
2021	9	13	1	22.43
2021	9	13	2	21.91
2021	9	13	3	21.43
2021	9	13	4	20.88
2021	9	13	5	20.63
2021	9	13	6	23.8
2021	9	13	7	27.59
2021	9	13	8	29.97
2021	9	13	9	31.48
2021	9	13	10	32.62
2021	9	13	11	33.4
2021	9	13	12	33.87
2021	9	13	13	33.76
2021	9	13	14	33.38
2021	9	13	15	32.64
2021	9	13	16	31.51
2021	9	13	17	29.64
2021	9	13	18	27.65
2021	9	13	19	26.45
2021	9	13	20	25.34
2021	9	13	21	24.35
2021	9	13	22	23.57
2021	9	13	23	22.95
2021	9	14	0	22.45
2021	9	14	1	21.98
2021	9	14	2	21.55
2021	9	14	3	21.19
2021	9	14	4	20.91
2021	9	14	5	20.34
2021	9	14	6	21.74
2021	9	14	7	25.17
2021	9	14	8	28.23
2021	9	14	9	30.11
2021	9	14	10	31.46
2021	9	14	11	32.37
2021	9	14	12	32.92
2021	9	14	13	33.08
2021	9	14	14	32.86
2021	9	14	15	32.17
2021	9	14	16	30.97
2021	9	14	17	28.3
2021	9	14	18	25.67
2021	9	14	19	24.53
2021	9	14	20	23.48
2021	9	14	21	22.55
2021	9	14	22	21.79
2021	9	14	23	21.11
2021	9	15	0	20.5
2021	9	15	1	19.99
2021	9	15	2	19.56
2021	9	15	3	19.16
2021	9	15	4	18.79
2021	9	15	5	18.69
2021	9	15	6	22.18
2021	9	15	7	26.01
2021	9	15	8	28.73
2021	9	15	9	30.44
2021	9	15	10	31.76
2021	9	15	11	32.75
2021	9	15	12	33.41
2021	9	15	13	33.7
2021	9	15	14	33.59
2021	9	15	15	32.95
2021	9	15	16	31.74
2021	9	15	17	29.07
2021	9	15	18	26.84
2021	9	15	19	25.53
2021	9	15	20	24.48
2021	9	15	21	23.8
2021	9	15	22	23.23
2021	9	15	23	22.69
2021	9	16	0	22.17
2021	9	16	1	21.76
2021	9	16	2	21.45
2021	9	16	3	21.12
2021	9	16	4	20.84
2021	9	16	5	20.73
2021	9	16	6	22.75
2021	9	16	7	26.57
2021	9	16	8	29.23
2021	9	16	9	30.99
2021	9	16	10	32.4
2021	9	16	11	33.45
2021	9	16	12	34.13
2021	9	16	13	34.34
2021	9	16	14	34.1
2021	9	16	15	33.2
2021	9	16	16	31.83
2021	9	16	17	29.35
2021	9	16	18	27.08
2021	9	16	19	25.63
2021	9	16	20	24.21
2021	9	16	21	23.07
2021	9	16	22	22.09
2021	9	16	23	21.37
2021	9	17	0	20.9
2021	9	17	1	20.51
2021	9	17	2	19.99
2021	9	17	3	19.5
2021	9	17	4	19.14
2021	9	17	5	19.01
2021	9	17	6	21.94
2021	9	17	7	25.08
2021	9	17	8	27.61
2021	9	17	9	29.45
2021	9	17	10	30.87
2021	9	17	11	31.83
2021	9	17	12	32.41
2021	9	17	13	32.62
2021	9	17	14	32.45
2021	9	17	15	31.83
2021	9	17	16	30.72
2021	9	17	17	27.87
2021	9	17	18	25.11
2021	9	17	19	23.73
2021	9	17	20	22.71
2021	9	17	21	22.02
2021	9	17	22	21.31
2021	9	17	23	20.57
2021	9	18	0	19.87
2021	9	18	1	19.31
2021	9	18	2	18.84
2021	9	18	3	18.44
2021	9	18	4	18.06
2021	9	18	5	17.89
2021	9	18	6	21.62
2021	9	18	7	25.38
2021	9	18	8	28
2021	9	18	9	29.85
2021	9	18	10	31.33
2021	9	18	11	32.43
2021	9	18	12	33.32
2021	9	18	13	33.87
2021	9	18	14	33.92
2021	9	18	15	33.32
2021	9	18	16	31.95
2021	9	18	17	29
2021	9	18	18	26.34
2021	9	18	19	25.08
2021	9	18	20	24.57
2021	9	18	21	24.08
2021	9	18	22	22.86
2021	9	18	23	21.44
2021	9	19	0	20.26
2021	9	19	1	19.35
2021	9	19	2	18.67
2021	9	19	3	18.13
2021	9	19	4	17.69
2021	9	19	5	17.44
2021	9	19	6	21.15
2021	9	19	7	25.19
2021	9	19	8	28.15
2021	9	19	9	30.04
2021	9	19	10	31.48
2021	9	19	11	32.55
2021	9	19	12	33.27
2021	9	19	13	33.58
2021	9	19	14	33.42
2021	9	19	15	32.71
2021	9	19	16	31.39
2021	9	19	17	28.36
2021	9	19	18	25.47
2021	9	19	19	23.64
2021	9	19	20	22.33
2021	9	19	21	21.32
2021	9	19	22	20.49
2021	9	19	23	19.82
2021	9	20	0	19.23
2021	9	20	1	18.73
2021	9	20	2	18.27
2021	9	20	3	17.85
2021	9	20	4	17.39
2021	9	20	5	17.14
2021	9	20	6	20.9
2021	9	20	7	24.53
2021	9	20	8	26.99
2021	9	20	9	28.87
2021	9	20	10	30.3
2021	9	20	11	31.33
2021	9	20	12	32
2021	9	20	13	32.27
2021	9	20	14	32.14
2021	9	20	15	31.47
2021	9	20	16	30.19
2021	9	20	17	26.92
2021	9	20	18	24.09
2021	9	20	19	22.67
2021	9	20	20	21.48
2021	9	20	21	20.52
2021	9	20	22	19.82
2021	9	20	23	19.19
2021	9	21	0	18.65
2021	9	21	1	18.21
2021	9	21	2	17.8
2021	9	21	3	17.41
2021	9	21	4	17.04
2021	9	21	5	16.79
2021	9	21	6	19.23
2021	9	21	7	23.05
2021	9	21	8	26.15
2021	9	21	9	28.11
2021	9	21	10	29.64
2021	9	21	11	30.7
2021	9	21	12	31.35
2021	9	21	13	31.59
2021	9	21	14	31.37
2021	9	21	15	30.6
2021	9	21	16	29.23
2021	9	21	17	25.69
2021	9	21	18	22.94
2021	9	21	19	21.62
2021	9	21	20	20.48
2021	9	21	21	19.55
2021	9	21	22	18.77
2021	9	21	23	18.15
2021	9	22	0	17.58
2021	9	22	1	17.05
2021	9	22	2	16.55
2021	9	22	3	16.1
2021	9	22	4	15.74
2021	9	22	5	15.55
2021	9	22	6	19.53
2021	9	22	7	23.86
2021	9	22	8	26.64
2021	9	22	9	28.37
2021	9	22	10	29.72
2021	9	22	11	30.73
2021	9	22	12	31.37
2021	9	22	13	31.65
2021	9	22	14	31.53
2021	9	22	15	30.95
2021	9	22	16	29.76
2021	9	22	17	25.94
2021	9	22	18	23.07
2021	9	22	19	21.61
2021	9	22	20	20.42
2021	9	22	21	19.5
2021	9	22	22	18.8
2021	9	22	23	18.2
2021	9	23	0	17.69
2021	9	23	1	17.16
2021	9	23	2	16.67
2021	9	23	3	16.25
2021	9	23	4	15.92
2021	9	23	5	15.76
2021	9	23	6	19.64
2021	9	23	7	24.31
2021	9	23	8	27.08
2021	9	23	9	28.89
2021	9	23	10	30.31
2021	9	23	11	31.4
2021	9	23	12	32.12
2021	9	23	13	32.38
2021	9	23	14	32.2
2021	9	23	15	31.45
2021	9	23	16	30.07
2021	9	23	17	26.39
2021	9	23	18	23.74
2021	9	23	19	22.44
2021	9	23	20	21.31
2021	9	23	21	20.39
2021	9	23	22	19.68
2021	9	23	23	19.06
2021	9	24	0	18.51
2021	9	24	1	18.01
2021	9	24	2	17.59
2021	9	24	3	17.26
2021	9	24	4	16.96
2021	9	24	5	16.74
2021	9	24	6	20.39
2021	9	24	7	24.42
2021	9	24	8	27.01
2021	9	24	9	28.76
2021	9	24	10	30.01
2021	9	24	11	30.89
2021	9	24	12	31.44
2021	9	24	13	31.63
2021	9	24	14	31.38
2021	9	24	15	30.62
2021	9	24	16	29.24
2021	9	24	17	25.74
2021	9	24	18	23.23
2021	9	24	19	22.07
2021	9	24	20	21.15
2021	9	24	21	20.46
2021	9	24	22	19.87
2021	9	24	23	19.28
2021	9	25	0	18.74
2021	9	25	1	18.28
2021	9	25	2	17.94
2021	9	25	3	17.69
2021	9	25	4	17.45
2021	9	25	5	17.38
2021	9	25	6	19.72
2021	9	25	7	23.08
2021	9	25	8	26.04
2021	9	25	9	27.79
2021	9	25	10	29.12
2021	9	25	11	30.11
2021	9	25	12	30.69
2021	9	25	13	30.8
2021	9	25	14	30.43
2021	9	25	15	29.48
2021	9	25	16	27.9
2021	9	25	17	24.84
2021	9	25	18	22.55
2021	9	25	19	21.59
2021	9	25	20	20.83
2021	9	25	21	20.18
2021	9	25	22	19.55
2021	9	25	23	19.04
2021	9	26	0	18.64
2021	9	26	1	18.37
2021	9	26	2	18.11
2021	9	26	3	17.78
2021	9	26	4	17.34
2021	9	26	5	17.02
2021	9	26	6	19.7
2021	9	26	7	23.53
2021	9	26	8	26.24
2021	9	26	9	28.06
2021	9	26	10	29.53
2021	9	26	11	30.62
